"ID
операции"	Дата	Магазин	Артикул	Операция	"Количество
упаковок, шт"	Цена руб/шт
67101	23.06.2021	М87	26	Продажа	44	105
67102	23.06.2021	М87	27	Поставка	10	294
67103	23.06.2021	М87	31	Продажа	38	52
67104	23.06.2021	М87	35	Продажа	72	61
67105	23.06.2021	М87	36	Поставка	20	378
67106	23.06.2021	М87	36	Продажа	24	525
67107	23.06.2021	М87	37	Поставка	50	75
67108	23.06.2021	М87	39	Продажа	12	364
67109	23.06.2021	М87	42	Поставка	20	56
67110	23.06.2021	М87	43	Продажа	24	79
67111	23.06.2021	М87	51	Поставка	10	366
67112	23.06.2021	М87	53	Продажа	42	101
67113	23.06.2021	М87	56	Продажа	31	112
67114	23.06.2021	М87	57	Поставка	50	277
67115	23.06.2021	М87	61	Продажа	9	119
67116	23.06.2021	М87	62	Продажа	9	143
67117	23.06.2021	М87	64	Поставка	50	41
67118	23.06.2021	М88	1	Поставка	10	255
67119	23.06.2021	М88	1	Продажа	9	209
67120	23.06.2021	М88	6	Поставка	10	207
67121	23.06.2021	М88	8	Продажа	30	52
67122	23.06.2021	М88	9	Продажа	21	116
67123	23.06.2021	М88	10	Поставка	10	228
67124	23.06.2021	М88	10	Продажа	10	218
67125	23.06.2021	М88	11	Продажа	8	205
67126	23.06.2021	М88	14	Поставка	10	160
67127	23.06.2021	М88	16	Продажа	7	564
67128	23.06.2021	М88	21	Поставка	10	209
67129	23.06.2021	М88	26	Поставка	20	67
67130	23.06.2021	М88	28	Поставка	20	36
67131	23.06.2021	М88	30	Продажа	14	205
67132	23.06.2021	М88	32	Продажа	22	76
67133	23.06.2021	М88	34	Поставка	20	106
67134	23.06.2021	М88	35	Поставка	30	48
67135	23.06.2021	М88	37	Продажа	32	101
67136	23.06.2021	М88	39	Поставка	10	436
67137	23.06.2021	М88	41	Поставка	20	95
67138	23.06.2021	М88	44	Поставка	20	70
67139	23.06.2021	М88	45	Продажа	4	46
67140	23.06.2021	М88	51	Поставка	10	311
67141	23.06.2021	М88	52	Поставка	50	31
67142	23.06.2021	М88	54	Поставка	30	94
67143	23.06.2021	М88	54	Продажа	36	105
67144	23.06.2021	М88	56	Продажа	12	97
67145	23.06.2021	М88	57	Поставка	20	307
67146	23.06.2021	М88	58	Поставка	10	165
67147	23.06.2021	М88	59	Поставка	10	236
67148	23.06.2021	М88	59	Продажа	10	218
67149	23.06.2021	М88	60	Поставка	10	167
67150	23.06.2021	М88	63	Продажа	3	216
67151	23.06.2021	М89	2	Поставка	30	71
67152	23.06.2021	М89	2	Продажа	30	72
67153	23.06.2021	М89	6	Поставка	30	157
67154	23.06.2021	М89	7	Поставка	10	30
67155	23.06.2021	М89	7	Продажа	12	44
67156	23.06.2021	М89	9	Поставка	40	74
67157	23.06.2021	М89	10	Поставка	20	230
67158	23.06.2021	М89	17	Продажа	21	250
67159	23.06.2021	М89	20	Продажа	78	90
67160	23.06.2021	М89	24	Поставка	30	187
67161	23.06.2021	М89	25	Поставка	20	113
67162	23.06.2021	М89	26	Поставка	50	59
67163	23.06.2021	М89	27	Поставка	10	333
67164	23.06.2021	М89	28	Продажа	39	44
67165	23.06.2021	М89	31	Поставка	50	57
67166	23.06.2021	М89	31	Продажа	37	67
67167	23.06.2021	М89	33	Поставка	40	53
67168	23.06.2021	М89	33	Продажа	31	51
67169	23.06.2021	М89	35	Поставка	50	54
67170	23.06.2021	М89	39	Поставка	10	456
67171	23.06.2021	М89	39	Продажа	12	452
67172	23.06.2021	М89	40	Продажа	14	235
67173	23.06.2021	М89	42	Поставка	20	63
67174	23.06.2021	М89	44	Поставка	30	64
67175	23.06.2021	М89	45	Поставка	10	44
67176	23.06.2021	М89	46	Поставка	30	55
67177	23.06.2021	М89	46	Продажа	32	49
67178	23.06.2021	М89	50	Поставка	10	73
67179	23.06.2021	М89	51	Поставка	10	300
67180	23.06.2021	М89	52	Поставка	100	28
67181	23.06.2021	М89	54	Поставка	50	94
67182	23.06.2021	М89	55	Продажа	50	43
67183	23.06.2021	М89	58	Поставка	10	158
67184	23.06.2021	М89	58	Продажа	13	173
67185	23.06.2021	М89	59	Поставка	20	226
67186	23.06.2021	М89	60	Поставка	20	162
67187	23.06.2021	М89	61	Продажа	11	121
67188	23.06.2021	М89	63	Поставка	10	233
67189	23.06.2021	М89	63	Продажа	6	317
67190	23.06.2021	М90	2	Поставка	10	62
67191	23.06.2021	М90	3	Поставка	20	77
67192	23.06.2021	М90	6	Продажа	18	211
67193	23.06.2021	М90	8	Поставка	30	41
67194	23.06.2021	М90	9	Поставка	20	95
67195	23.06.2021	М90	13	Поставка	30	51
67196	23.06.2021	М90	18	Поставка	30	67
67197	23.06.2021	М90	18	Продажа	37	56
67198	23.06.2021	М90	19	Продажа	14	162
67199	23.06.2021	М90	21	Поставка	10	157
67200	23.06.2021	М90	22	Продажа	3	347
67201	23.06.2021	М90	23	Поставка	10	580
67202	23.06.2021	М90	25	Продажа	8	133
67203	23.06.2021	М90	28	Поставка	20	40
67204	23.06.2021	М90	30	Продажа	17	226
67205	23.06.2021	М90	31	Поставка	20	60
67206	23.06.2021	М90	32	Продажа	17	62
67207	23.06.2021	М90	33	Продажа	17	47
67208	23.06.2021	М90	39	Поставка	10	376
67209	23.06.2021	М90	39	Продажа	6	512
67210	23.06.2021	М90	40	Продажа	9	306
67211	23.06.2021	М90	43	Продажа	14	86
67212	23.06.2021	М90	44	Поставка	10	59
67213	23.06.2021	М90	46	Поставка	20	47
67214	23.06.2021	М90	48	Продажа	18	106
67215	23.06.2021	М90	49	Поставка	30	57
67216	23.06.2021	М90	51	Поставка	10	429
67217	23.06.2021	М90	54	Поставка	40	86
67218	23.06.2021	М90	54	Продажа	41	141
67219	23.06.2021	М90	58	Поставка	10	182
67220	23.06.2021	М90	62	Продажа	4	118
67221	23.06.2021	М90	63	Поставка	10	247
67222	23.06.2021	М91	6	Продажа	52	198
67223	23.06.2021	М91	8	Продажа	107	56
67224	23.06.2021	М91	9	Поставка	50	90
67225	23.06.2021	М91	12	Поставка	50	189
67226	23.06.2021	М91	12	Продажа	65	146
67227	23.06.2021	М91	14	Поставка	50	209
67228	23.06.2021	М91	14	Продажа	72	181
67229	23.06.2021	М91	15	Продажа	41	65
67230	23.06.2021	М91	17	Поставка	50	184
67231	23.06.2021	М91	17	Продажа	42	218
67232	23.06.2021	М91	21	Поставка	40	153
67233	23.06.2021	М91	24	Поставка	50	148
67234	23.06.2021	М91	25	Продажа	36	125
67235	23.06.2021	М91	28	Продажа	65	53
67236	23.06.2021	М91	34	Поставка	100	82
67237	23.06.2021	М91	34	Продажа	94	89
67238	23.06.2021	М91	35	Поставка	200	62
67239	23.06.2021	М91	36	Продажа	50	340
67240	23.06.2021	М91	40	Поставка	30	267
67241	23.06.2021	М91	42	Продажа	36	64
67242	23.06.2021	М91	44	Продажа	55	70
67243	23.06.2021	М91	47	Продажа	30	592
67244	23.06.2021	М91	48	Продажа	76	167
67245	23.06.2021	М91	51	Продажа	31	496
67246	23.06.2021	М91	52	Продажа	172	44
67247	23.06.2021	М91	54	Поставка	200	113
67248	23.06.2021	М91	54	Продажа	151	141
67249	23.06.2021	М91	59	Поставка	50	228
67250	23.06.2021	М92	2	Продажа	33	77
67251	23.06.2021	М92	3	Продажа	50	99
67252	23.06.2021	М92	4	Продажа	15	17
67253	23.06.2021	М92	5	Продажа	61	40
67254	23.06.2021	М92	6	Поставка	30	193
67255	23.06.2021	М92	7	Поставка	20	29
67256	23.06.2021	М92	8	Поставка	50	52
67257	23.06.2021	М92	9	Продажа	37	94
67258	23.06.2021	М92	12	Продажа	41	181
67259	23.06.2021	М92	13	Поставка	50	39
67260	23.06.2021	М92	15	Поставка	30	56
67261	23.06.2021	М92	15	Продажа	29	61
67262	23.06.2021	М92	18	Поставка	50	47
67263	23.06.2021	М92	18	Продажа	79	62
67264	23.06.2021	М92	24	Продажа	34	216
67265	23.06.2021	М92	25	Поставка	20	109
67266	23.06.2021	М92	28	Продажа	29	37
67267	23.06.2021	М92	29	Поставка	100	36
67268	23.06.2021	М92	29	Продажа	65	51
67269	23.06.2021	М92	35	Продажа	59	70
67270	23.06.2021	М92	38	Поставка	30	67
67271	23.06.2021	М92	40	Продажа	16	267
67272	23.06.2021	М92	41	Продажа	38	104
67273	23.06.2021	М92	42	Поставка	20	67
67274	23.06.2021	М92	42	Продажа	25	94
67275	23.06.2021	М92	45	Продажа	10	43
67276	23.06.2021	М92	46	Поставка	30	44
67277	23.06.2021	М92	46	Продажа	37	70
67278	23.06.2021	М92	48	Продажа	36	128
67279	23.06.2021	М92	49	Продажа	72	70
67280	23.06.2021	М92	56	Продажа	28	93
67281	23.06.2021	М92	59	Поставка	30	238
67282	23.06.2021	М92	60	Поставка	10	123
67283	23.06.2021	М92	61	Продажа	9	106
67284	23.06.2021	М92	64	Поставка	50	50
67285	23.06.2021	М92	64	Продажа	65	54
67286	23.06.2021	М93	3	Продажа	428	70
67287	23.06.2021	М93	4	Поставка	100	14
67288	23.06.2021	М93	4	Продажа	163	17
67289	23.06.2021	М93	10	Поставка	200	156
67290	23.06.2021	М93	11	Продажа	137	213
67291	23.06.2021	М93	12	Поставка	300	192
67292	23.06.2021	М93	13	Продажа	553	45
67293	23.06.2021	М93	14	Поставка	200	154
67294	23.06.2021	М93	17	Продажа	151	241
67295	23.06.2021	М93	22	Поставка	50	406
67296	23.06.2021	М93	25	Поставка	100	132
67297	23.06.2021	М93	26	Продажа	396	101
67298	23.06.2021	М93	27	Продажа	85	473
67299	23.06.2021	М93	28	Продажа	331	35
67300	23.06.2021	М93	30	Поставка	300	167
67301	23.06.2021	М93	30	Продажа	192	255
67302	23.06.2021	М93	32	Поставка	300	45
67303	23.06.2021	М93	36	Продажа	165	494
67304	23.06.2021	М93	38	Поставка	200	78
67305	23.06.2021	М93	41	Поставка	400	88
67306	23.06.2021	М93	43	Поставка	200	94
67307	23.06.2021	М93	45	Продажа	72	52
67308	23.06.2021	М93	46	Поставка	200	48
67309	23.06.2021	М93	48	Продажа	335	125
67310	23.06.2021	М93	50	Поставка	100	89
67311	23.06.2021	М93	50	Продажа	89	121
67312	23.06.2021	М93	56	Продажа	248	131
67313	23.06.2021	М93	60	Продажа	119	149
67314	23.06.2021	М93	61	Поставка	100	78
67315	23.06.2021	М93	62	Поставка	50	132
67316	23.06.2021	М93	63	Продажа	45	269
67317	23.06.2021	М94	2	Продажа	251	82
67318	23.06.2021	М94	4	Продажа	172	21
67319	23.06.2021	М94	5	Поставка	400	32
67320	23.06.2021	М94	10	Поставка	200	222
67321	23.06.2021	М94	11	Продажа	98	238
67322	23.06.2021	М94	12	Поставка	300	150
67323	23.06.2021	М94	12	Продажа	274	162
67324	23.06.2021	М94	23	Поставка	200	535
67325	23.06.2021	М94	24	Поставка	300	185
67326	23.06.2021	М94	29	Поставка	500	37
67327	23.06.2021	М94	31	Продажа	395	66
67328	23.06.2021	М94	32	Поставка	300	63
67329	23.06.2021	М94	35	Поставка	600	61
67330	23.06.2021	М94	36	Поставка	200	280
67331	23.06.2021	М94	41	Поставка	300	93
67332	23.06.2021	М94	44	Продажа	265	70
67333	23.06.2021	М94	46	Продажа	254	64
67334	23.06.2021	М94	49	Поставка	600	51
67335	23.06.2021	М94	50	Продажа	103	102
67336	23.06.2021	М94	55	Продажа	367	51
67337	23.06.2021	М94	58	Поставка	100	204
67338	23.06.2021	М94	59	Поставка	200	170
67339	23.06.2021	М94	60	Поставка	100	150
67340	23.06.2021	М94	64	Поставка	500	51
67341	23.06.2021	М94	64	Продажа	497	58
67342	23.06.2021	М95	1	Продажа	167	207
67343	23.06.2021	М95	3	Поставка	400	87
67344	23.06.2021	М95	4	Продажа	140	15
67345	23.06.2021	М95	7	Поставка	100	30
67346	23.06.2021	М95	8	Продажа	428	75
67347	23.06.2021	М95	9	Поставка	200	69
67348	23.06.2021	М95	16	Продажа	114	400
67349	23.06.2021	М95	18	Поставка	500	51
67350	23.06.2021	М95	18	Продажа	476	72
67351	23.06.2021	М95	19	Поставка	200	146
67352	23.06.2021	М95	19	Продажа	236	223
67353	23.06.2021	М95	21	Продажа	193	191
67354	23.06.2021	М95	23	Продажа	128	485
67355	23.06.2021	М95	24	Поставка	200	194
67356	23.06.2021	М95	25	Поставка	100	134
67357	23.06.2021	М95	26	Поставка	300	61
67358	23.06.2021	М95	32	Продажа	347	59
67359	23.06.2021	М95	35	Поставка	600	42
67360	23.06.2021	М95	36	Поставка	100	291
67361	23.06.2021	М95	40	Продажа	108	317
67362	23.06.2021	М95	41	Поставка	400	87
67363	23.06.2021	М95	41	Продажа	296	95
67364	23.06.2021	М95	47	Продажа	119	705
67365	23.06.2021	М95	48	Поставка	400	120
67366	23.06.2021	М95	51	Поставка	100	377
67367	23.06.2021	М95	51	Продажа	86	455
67368	23.06.2021	М95	52	Продажа	680	36
67369	23.06.2021	М95	53	Продажа	281	66
67370	23.06.2021	М95	57	Поставка	400	294
67371	23.06.2021	М95	58	Продажа	70	248
67372	23.06.2021	М95	60	Поставка	100	138
67373	23.06.2021	М95	60	Продажа	121	182
67374	23.06.2021	М95	62	Продажа	78	155
67375	23.06.2021	М95	64	Поставка	500	51
67376	23.06.2021	М96	7	Продажа	56	34
67377	23.06.2021	М96	9	Поставка	200	69
67378	23.06.2021	М96	13	Продажа	284	41
67379	23.06.2021	М96	17	Продажа	87	202
67380	23.06.2021	М96	20	Поставка	400	97
67381	23.06.2021	М96	28	Поставка	100	34
67382	23.06.2021	М96	29	Продажа	389	39
67383	23.06.2021	М96	35	Поставка	300	60
67384	23.06.2021	М96	37	Продажа	223	94
67385	23.06.2021	М96	39	Поставка	50	388
67386	23.06.2021	М96	39	Продажа	54	360
67387	23.06.2021	М96	40	Поставка	50	248
67388	23.06.2021	М96	44	Продажа	128	79
67389	23.06.2021	М96	45	Продажа	29	46
67390	23.06.2021	М96	50	Поставка	50	78
67391	23.06.2021	М96	51	Поставка	50	366
67392	23.06.2021	М96	55	Поставка	200	38
67393	23.06.2021	М96	55	Продажа	206	40
67394	23.06.2021	М96	62	Продажа	39	109
67395	23.06.2021	М96	63	Поставка	20	230
67396	23.06.2021	М96	64	Поставка	300	49
67397	23.06.2021	М96	64	Продажа	228	45
67398	23.06.2021	М97	4	Продажа	69	19
67399	23.06.2021	М97	6	Поставка	100	189
67400	23.06.2021	М97	15	Продажа	109	54
67401	23.06.2021	М97	17	Продажа	78	190
67402	23.06.2021	М97	18	Продажа	318	81
67403	23.06.2021	М97	23	Поставка	50	470
67404	23.06.2021	М97	25	Поставка	50	118
67405	23.06.2021	М97	28	Поставка	100	44
67406	23.06.2021	М97	32	Продажа	129	72
67407	23.06.2021	М97	39	Поставка	50	364
67408	23.06.2021	М97	40	Поставка	50	271
67409	23.06.2021	М97	41	Поставка	200	98
67410	23.06.2021	М97	41	Продажа	188	120
67411	23.06.2021	М97	43	Поставка	100	85
67412	23.06.2021	М97	45	Поставка	40	39
67413	23.06.2021	М97	46	Поставка	100	46
67414	23.06.2021	М97	52	Продажа	456	32
67415	23.06.2021	М97	55	Продажа	192	55
67416	23.06.2021	М97	64	Поставка	200	41
67417	23.06.2021	М98	2	Продажа	289	76
67418	23.06.2021	М98	4	Продажа	140	14
67419	23.06.2021	М98	6	Продажа	230	232
67420	23.06.2021	М98	8	Продажа	438	52
67421	23.06.2021	М98	9	Поставка	300	94
67422	23.06.2021	М98	11	Продажа	125	242
67423	23.06.2021	М98	15	Поставка	200	53
67424	23.06.2021	М98	16	Поставка	200	440
67425	23.06.2021	М98	17	Поставка	200	141
67426	23.06.2021	М98	19	Продажа	278	167
67427	23.06.2021	М98	22	Продажа	50	438
67428	23.06.2021	М98	26	Продажа	329	86
67429	23.06.2021	М98	28	Поставка	300	41
67430	23.06.2021	М98	28	Продажа	308	40
67431	23.06.2021	М98	30	Продажа	263	196
67432	23.06.2021	М98	32	Поставка	400	58
67433	23.06.2021	М98	33	Поставка	200	50
67434	23.06.2021	М98	33	Продажа	315	67
67435	23.06.2021	М98	35	Поставка	600	50
67436	23.06.2021	М98	41	Поставка	300	120
67437	23.06.2021	М98	43	Поставка	200	72
67438	23.06.2021	М98	45	Продажа	58	47
67439	23.06.2021	М98	47	Продажа	131	597
67440	23.06.2021	М98	51	Поставка	100	300
67441	23.06.2021	М98	55	Поставка	300	52
67442	23.06.2021	М98	56	Поставка	200	87
67443	23.06.2021	М98	58	Продажа	84	226
67444	23.06.2021	М98	60	Поставка	100	158
